auteur;titre;annee;nb_tokens_texte;Entite;Label;latitude;longitude;caractere_debut;caractere_fin;contexte_gauche;contexte_droit
ADAM;Mon-village; année;32918;eiee;LOC;0;0;53086;53090;"ies oe l ee
. re
¬ ¬¬!
! 
r 
 A ¬
e e ’ e ie
:
T.-. 3
.. 
e e
A
 ie te ie ſeereſe el iiei
l  te eaoi oe  e erſe lei ere
, 

¬ 
4¬
3
eE  e i e ee i le re ee g les ele ee e i dſ  e ſte

¬ 1
 ei
.. a
e  ";"
. ea e.E!
, 
-
-a 1
E e’e’et
  
sSt  ee eeelni
n- . 
e.’.
...8
’ es   lu
’e ſe’, e s t ee ets eeei
eH
-err
..
 ’a e i e
 ¬
  i
ei¬
e ee
- Pe-
 li e  ei   e ee ie oe de e e le  ee i l ier

. ¬
e et er"
ADAM;Mon-village;année ;32918;ea;MISC;0;0;53093;53095;"l ee
. re
¬ ¬¬!
! 
r 
 A ¬
e e ’ e ie
:
T.-. 3
.. 
e e
A
 ie te ie ſeereſe el iiei
l  te eaoi oe  e erſe lei ere
, 

¬ 
4¬
3
eE  e i e ee i le re ee g les ele ee e i dſ  e ſte

¬ 1
 ei
.. a
e  eiee
. ";" e.E!
, 
-
-a 1
E e’e’et
  
sSt  ee eeelni
n- . 
e.’.
...8
’ es   lu
’e ſe’, e s t ee ets eeei
eH
-err
..
 ’a e i e
 ¬
  i
ei¬
e ee
- Pe-
 li e  ei   e ee ie oe de e e le  ee i l ier

. ¬
e et er
e
e "
ADAM;Mon-village;année ;32918;E e’e’;LOC;-16.374896;-71.5214442;53111;53117;"
r 
 A ¬
e e ’ e ie
:
T.-. 3
.. 
e e
A
 ie te ie ſeereſe el iiei
l  te eaoi oe  e erſe lei ere
, 

¬ 
4¬
3
eE  e i e ee i le re ee g les ele ee e i dſ  e ſte

¬ 1
 ei
.. a
e  eiee
. ea e.E!
, 
-
-a 1
";"et
  
sSt  ee eeelni
n- . 
e.’.
...8
’ es   lu
’e ſe’, e s t ee ets eeei
eH
-err
..
 ’a e i e
 ¬
  i
ei¬
e ee
- Pe-
 li e  ei   e ee ie oe de e e le  ee i l ier

. ¬
e et er
e
e  ,
e e es e e e  de i "
ADAM;Mon-village;année ;32918;"e s t ee ets eeei
eH";PER;0;0;53172;53192;"iei
l  te eaoi oe  e erſe lei ere
, 

¬ 
4¬
3
eE  e i e ee i le re ee g les ele ee e i dſ  e ſte

¬ 1
 ei
.. a
e  eiee
. ea e.E!
, 
-
-a 1
E e’e’et
  
sSt  ee eeelni
n- . 
e.’.
...8
’ es   lu
’e ſe’, ";"
-err
..
 ’a e i e
 ¬
  i
ei¬
e ee
- Pe-
 li e  ei   e ee ie oe de e e le  ee i l ier

. ¬
e et er
e
e  ,
e e es e e e  de i e ei e e, lr el e
e ee¬
’Ae’
-e’T’a  a
¬
-5¬
e,e-ue
 e erdelet
m 
 a e. ,
S"
ADAM;Mon-village;année ;32918;"lr el e
e ee¬";PER;0;0;53327;53340;" ee eeelni
n- . 
e.’.
...8
’ es   lu
’e ſe’, e s t ee ets eeei
eH
-err
..
 ’a e i e
 ¬
  i
ei¬
e ee
- Pe-
 li e  ei   e ee ie oe de e e le  ee i l ier

. ¬
e et er
e
e  ,
e e es e e e  de i e ei e e, ";"
’Ae’
-e’T’a  a
¬
-5¬
e,e-ue
 e erdelet
m 
 a e. ,
Se   ,  
t S-e,
Ee
eree e iee eee deie ee se eu
 ¬¬¬
ete¬
t seiep ei e le ee e ere e e doe e eſe
Jev 
lie
b
a t 
. 
 ele  ’ ’l  a
 e e ee re ii
, .¬."
ADAM;Mon-village;année ;32918;Ae;MISC;0;0;53342;53344;" 
e.’.
...8
’ es   lu
’e ſe’, e s t ee ets eeei
eH
-err
..
 ’a e i e
 ¬
  i
ei¬
e ee
- Pe-
 li e  ei   e ee ie oe de e e le  ee i l ier

. ¬
e et er
e
e  ,
e e es e e e  de i e ei e e, lr el e
e ee¬
’";"’
-e’T’a  a
¬
-5¬
e,e-ue
 e erdelet
m 
 a e. ,
Se   ,  
t S-e,
Ee
eree e iee eee deie ee se eu
 ¬¬¬
ete¬
t seiep ei e le ee e ere e e doe e eſe
Jev 
lie
b
a t 
. 
 ele  ’ ’l  a
 e e ee re ii
, .¬.
e¬
"
ADAM;Mon-village;année ;32918;e-ue;LOC;36.4011599;94.7839287;53364;53368;"’e ſe’, e s t ee ets eeei
eH
-err
..
 ’a e i e
 ¬
  i
ei¬
e ee
- Pe-
 li e  ei   e ee ie oe de e e le  ee i l ier

. ¬
e et er
e
e  ,
e e es e e e  de i e ei e e, lr el e
e ee¬
’Ae’
-e’T’a  a
¬
-5¬
e,";"
 e erdelet
m 
 a e. ,
Se   ,  
t S-e,
Ee
eree e iee eee deie ee se eu
 ¬¬¬
ete¬
t seiep ei e le ee e ere e e doe e eſe
Jev 
lie
b
a t 
. 
 ele  ’ ’l  a
 e e ee re ii
, .¬.
e¬
 de i e S oie e  l Slil "
ADAM;Mon-village;année ;32918;Ee;LOC;58.7523778;25.3319078;53407;53409;"i e
 ¬
  i
ei¬
e ee
- Pe-
 li e  ei   e ee ie oe de e e le  ee i l ier

. ¬
e et er
e
e  ,
e e es e e e  de i e ei e e, lr el e
e ee¬
’Ae’
-e’T’a  a
¬
-5¬
e,e-ue
 e erdelet
m 
 a e. ,
Se   ,  
t S-e,
";"
eree e iee eee deie ee se eu
 ¬¬¬
ete¬
t seiep ei e le ee e ere e e doe e eſe
Jev 
lie
b
a t 
. 
 ele  ’ ’l  a
 e e ee re ii
, .¬.
e¬
 de i e S oie e  l Slil e lie i di i ee te e ee e &es i ei  ee’i "
ADAM;Mon-village;année ;32918;"ee e ere e e doe e eſe
Jev";MISC;0;0;53465;53491;"  ee i l ier

. ¬
e et er
e
e  ,
e e es e e e  de i e ei e e, lr el e
e ee¬
’Ae’
-e’T’a  a
¬
-5¬
e,e-ue
 e erdelet
m 
 a e. ,
Se   ,  
t S-e,
Ee
eree e iee eee deie ee se eu
 ¬¬¬
ete¬
t seiep ei e le ";" 
lie
b
a t 
. 
 ele  ’ ’l  a
 e e ee re ii
, .¬.
e¬
 de i e S oie e  l Slil e lie i di i ee te e ee e &es i ei  ee’i 
à l  ilee’
et 
?.3
’ eee-e eee
i : 9 Seeere
ſe g-
ee ie eenie e e  dere
ee l-
,a"
ADAM;Mon-village;année ;32918;ele  ’ ’;PER;0;0;53508;53516;" e  de i e ei e e, lr el e
e ee¬
’Ae’
-e’T’a  a
¬
-5¬
e,e-ue
 e erdelet
m 
 a e. ,
Se   ,  
t S-e,
Ee
eree e iee eee deie ee se eu
 ¬¬¬
ete¬
t seiep ei e le ee e ere e e doe e eſe
Jev 
lie
b
a t 
. 
 ";"l  a
 e e ee re ii
, .¬.
e¬
 de i e S oie e  l Slil e lie i di i ee te e ee e &es i ei  ee’i 
à l  ilee’
et 
?.3
’ eee-e eee
i : 9 Seeere
ſe g-
ee ie eenie e e  dere
ee l-
,a  ’del
’ s  i eie
ea
  
A"
ADAM;Mon-village;année ;32918;".¬.
e¬";PER;0;0;53537;53543;"ee¬
’Ae’
-e’T’a  a
¬
-5¬
e,e-ue
 e erdelet
m 
 a e. ,
Se   ,  
t S-e,
Ee
eree e iee eee deie ee se eu
 ¬¬¬
ete¬
t seiep ei e le ee e ere e e doe e eſe
Jev 
lie
b
a t 
. 
 ele  ’ ’l  a
 e e ee re ii
, ";"
 de i e S oie e  l Slil e lie i di i ee te e ee e &es i ei  ee’i 
à l  ilee’
et 
?.3
’ eee-e eee
i : 9 Seeere
ſe g-
ee ie eenie e e  dere
ee l-
,a  ’del
’ s  i eie
ea
  
A
 e .
.
leueneſeego e e  e "
ADAM;Mon-village;année ;32918;i e S;MISC;0;0;53548;53553;"’T’a  a
¬
-5¬
e,e-ue
 e erdelet
m 
 a e. ,
Se   ,  
t S-e,
Ee
eree e iee eee deie ee se eu
 ¬¬¬
ete¬
t seiep ei e le ee e ere e e doe e eſe
Jev 
lie
b
a t 
. 
 ele  ’ ’l  a
 e e ee re ii
, .¬.
e¬
 de ";" oie e  l Slil e lie i di i ee te e ee e &es i ei  ee’i 
à l  ilee’
et 
?.3
’ eee-e eee
i : 9 Seeere
ſe g-
ee ie eenie e e  dere
ee l-
,a  ’del
’ s  i eie
ea
  
A
 e .
.
leueneſeego e e  e ſee t ete "
ADAM;Mon-village;année ;32918;Slil e;MISC;0;0;53563;53569;",e-ue
 e erdelet
m 
 a e. ,
Se   ,  
t S-e,
Ee
eree e iee eee deie ee se eu
 ¬¬¬
ete¬
t seiep ei e le ee e ere e e doe e eſe
Jev 
lie
b
a t 
. 
 ele  ’ ’l  a
 e e ee re ii
, .¬.
e¬
 de i e S oie e  l ";" lie i di i ee te e ee e &es i ei  ee’i 
à l  ilee’
et 
?.3
’ eee-e eee
i : 9 Seeere
ſe g-
ee ie eenie e e  dere
ee l-
,a  ’del
’ s  i eie
ea
  
A
 e .
.
leueneſeego e e  e ſee t ete e e eee
.
 ;,
ie"
ADAM;Mon-village;année ;32918;Seeere;MISC;0;0;53648;53654;"
t seiep ei e le ee e ere e e doe e eſe
Jev 
lie
b
a t 
. 
 ele  ’ ’l  a
 e e ee re ii
, .¬.
e¬
 de i e S oie e  l Slil e lie i di i ee te e ee e &es i ei  ee’i 
à l  ilee’
et 
?.3
’ eee-e eee
i : 9 ";"
ſe g-
ee ie eenie e e  dere
ee l-
,a  ’del
’ s  i eie
ea
  
A
 e .
.
leueneſeego e e  e ſee t ete e e eee
.
 ;,
ielie  e eoe e eeie e ese  eſe
le s tda, iiei.
a 5
2e.r.
i iea eder eie e e  e d e ſ  l"
ADAM;Mon-village;année ;32918;tda;ORG;0;0;53803;53806;" ee’i 
à l  ilee’
et 
?.3
’ eee-e eee
i : 9 Seeere
ſe g-
ee ie eenie e e  dere
ee l-
,a  ’del
’ s  i eie
ea
  
A
 e .
.
leueneſeego e e  e ſee t ete e e eee
.
 ;,
ielie  e eoe e eeie e ese  eſe
le s ";", iiei.
a 5
2e.r.
i iea eder eie e e  e d e ſ  leieeise&
 u a
  
Av..
  S. : .r 3
¬ 
 .6. ..
rt ’p ſoe are el
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oe"
ADAM;Mon-village;année ;32918;iiei;ORG;0;0;53808;53812;" 
à l  ilee’
et 
?.3
’ eee-e eee
i : 9 Seeere
ſe g-
ee ie eenie e e  dere
ee l-
,a  ’del
’ s  i eie
ea
  
A
 e .
.
leueneſeego e e  e ſee t ete e e eee
.
 ;,
ielie  e eoe e eeie e ese  eſe
le s tda, ";".
a 5
2e.r.
i iea eder eie e e  e d e ſ  leieeise&
 u a
  
Av..
  S. : .r 3
¬ 
 .6. ..
rt ’p ſoe are el
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oesieee."
ADAM;Mon-village;année ;32918;2e.r;PER;0;0;53818;53822;"ee’
et 
?.3
’ eee-e eee
i : 9 Seeere
ſe g-
ee ie eenie e e  dere
ee l-
,a  ’del
’ s  i eie
ea
  
A
 e .
.
leueneſeego e e  e ſee t ete e e eee
.
 ;,
ielie  e eoe e eeie e ese  eſe
le s tda, iiei.
a 5
";".
i iea eder eie e e  e d e ſ  leieeise&
 u a
  
Av..
  S. : .r 3
¬ 
 .6. ..
rt ’p ſoe are el
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oesieee.
bue Eit,
"
ADAM;Mon-village;année ;32918;Av;LOC;40.9965446;15.1405690365004;53871;53873;"e e e  dere
ee l-
,a  ’del
’ s  i eie
ea
  
A
 e .
.
leueneſeego e e  e ſee t ete e e eee
.
 ;,
ielie  e eoe e eeie e ese  eſe
le s tda, iiei.
a 5
2e.r.
i iea eder eie e e  e d e ſ  leieeise&
 u a
  
";"..
  S. : .r 3
¬ 
 .6. ..
rt ’p ſoe are el
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oesieee.
bue Eit,
¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e eoneſulpei
"
ADAM;Mon-village;année ;32918;.6;LOC;37.32289825;126.82016130183577;53892;53894;" ’del
’ s  i eie
ea
  
A
 e .
.
leueneſeego e e  e ſee t ete e e eee
.
 ;,
ielie  e eoe e eeie e ese  eſe
le s tda, iiei.
a 5
2e.r.
i iea eder eie e e  e d e ſ  leieeise&
 u a
  
Av..
  S. : .r 3
¬ 
 ";". ..
rt ’p ſoe are el
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oesieee.
bue Eit,
¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e eoneſulpei
Er’eoi re
S

f  eeeor"
ADAM;Mon-village; année;32918;"aC ue-ae
leie e e eie e le e i";LOC;0;0;53934;53964;"o e e  e ſee t ete e e eee
.
 ;,
ielie  e eoe e eeie e ese  eſe
le s tda, iiei.
a 5
2e.r.
i iea eder eie e e  e d e ſ  leieeise&
 u a
  
Av..
  S. : .r 3
¬ 
 .6. ..
rt ’p ſoe are el
n e
 e-,  r, .  
’";" ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oesieee.
bue Eit,
¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e eoneſulpei
Er’eoi re
S

f  eeeor 
tedſi d e qere et e &ee aei ee
-&e .- . 

Se e e eie i e eet eee
1e "
ADAM;Mon-village;année ;32918;aeSte;PER;0;0;53983;53988;"eie e ese  eſe
le s tda, iiei.
a 5
2e.r.
i iea eder eie e e  e d e ſ  leieeise&
 u a
  
Av..
  S. : .r 3
¬ 
 .6. ..
rt ’p ſoe are el
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
";". v.
   
aee S’
oesieee.
bue Eit,
¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e eoneſulpei
Er’eoi re
S

f  eeeor 
tedſi d e qere et e &ee aei ee
-&e .- . 

Se e e eie i e eet eee
1e 
: 
, ¬.
 ,
Suea ee  ¬
:"
ADAM;Mon-village;année ;32918;Eit;PER;0;0;54017;54020;"
2e.r.
i iea eder eie e e  e d e ſ  leieeise&
 u a
  
Av..
  S. : .r 3
¬ 
 .6. ..
rt ’p ſoe are el
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oesieee.
bue ";",
¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e eoneſulpei
Er’eoi re
S

f  eeeor 
tedſi d e qere et e &ee aei ee
-&e .- . 

Se e e eie i e eet eee
1e 
: 
, ¬.
 ,
Suea ee  ¬
:
 ’r,..
Ieeieoseo ſe e ee
 e?
  "
ADAM;Mon-village;année ;32918;"L ’
t e 2
’ ne2";PER;0;0;54024;54039;"i iea eder eie e e  e d e ſ  leieeise&
 u a
  
Av..
  S. : .r 3
¬ 
 .6. ..
rt ’p ſoe are el
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oesieee.
bue Eit,
¬
";" A-!e ¬,
..
e eſ iel e eoneſulpei
Er’eoi re
S

f  eeeor 
tedſi d e qere et e &ee aei ee
-&e .- . 

Se e e eie i e eet eee
1e 
: 
, ¬.
 ,
Suea ee  ¬
:
 ’r,..
Ieeieoseo ſe e ee
 e?
  l Ss
  4

e  ’e
e e"
ADAM;Mon-village;année ;32918;eoneſulpei;PER;0;0;54062;54072;"
 u a
  
Av..
  S. : .r 3
¬ 
 .6. ..
rt ’p ſoe are el
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oesieee.
bue Eit,
¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e ";"
Er’eoi re
S

f  eeeor 
tedſi d e qere et e &ee aei ee
-&e .- . 

Se e e eie i e eet eee
1e 
: 
, ¬.
 ,
Suea ee  ¬
:
 ’r,..
Ieeieoseo ſe e ee
 e?
  l Ss
  4

e  ’e
e e e e  de ie ede ie
ie eie  e erea"
ADAM;Mon-village;année ;32918;"S

f  eeeor";MISC;0;0;54083;54094;".r 3
¬ 
 .6. ..
rt ’p ſoe are el
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oesieee.
bue Eit,
¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e eoneſulpei
Er’eoi re
";" 
tedſi d e qere et e &ee aei ee
-&e .- . 

Se e e eie i e eet eee
1e 
: 
, ¬.
 ,
Suea ee  ¬
:
 ’r,..
Ieeieoseo ſe e ee
 e?
  l Ss
  4

e  ’e
e e e e  de ie ede ie
ie eie  e ereai

 
 e
l iitjſe ie’re"
ADAM;Mon-village;année ;32918;"e &ee aei ee
-&e .-";ORG;0;0;54114;54133;"l
n e
 e-,  r, .  
’aC ue-ae
leie e e eie e le e i ii¬
 ee t 3
o,
e4
aeSte. v.
   
aee S’
oesieee.
bue Eit,
¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e eoneſulpei
Er’eoi re
S

f  eeeor 
tedſi d e qere et ";" . 

Se e e eie i e eet eee
1e 
: 
, ¬.
 ,
Suea ee  ¬
:
 ’r,..
Ieeieoseo ſe e ee
 e?
  l Ss
  4

e  ’e
e e e e  de ie ede ie
ie eie  e ereai

 
 e
l iitjſe ie’re s e4
e i  e x aee   ieiea
’4 eLs  
?.."
ADAM;Mon-village;année ;32918;Suea;PER;0;0;54176;54180;"
o,
e4
aeSte. v.
   
aee S’
oesieee.
bue Eit,
¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e eoneſulpei
Er’eoi re
S

f  eeeor 
tedſi d e qere et e &ee aei ee
-&e .- . 

Se e e eie i e eet eee
1e 
: 
, ¬.
 ,
";" ee  ¬
:
 ’r,..
Ieeieoseo ſe e ee
 e?
  l Ss
  4

e  ’e
e e e e  de ie ede ie
ie eie  e ereai

 
 e
l iitjſe ie’re s e4
e i  e x aee   ieiea
’4 eLs  
?..¬
 r i
eC leie ilee eee iredles e¬
 S. &e e  e
"
ADAM;Mon-village;année ;32918;Ieeieoseo;PER;0;0;54196;54205;"
aee S’
oesieee.
bue Eit,
¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e eoneſulpei
Er’eoi re
S

f  eeeor 
tedſi d e qere et e &ee aei ee
-&e .- . 

Se e e eie i e eet eee
1e 
: 
, ¬.
 ,
Suea ee  ¬
:
 ’r,..
";" ſe e ee
 e?
  l Ss
  4

e  ’e
e e e e  de ie ede ie
ie eie  e ereai

 
 e
l iitjſe ie’re s e4
e i  e x aee   ieiea
’4 eLs  
?..¬
 r i
eC leie ilee eee iredles e¬
 S. &e e  e
 A .
  ’y oiieee ee
JEeſe"
ADAM;Mon-village;année ;32918;"Ss
  4

e  ’e
e e e e  de ie ede ie
ie eie";MISC;0;0;54222;54264;"¬
L ’
t e 2
’ ne2 A-!e ¬,
..
e eſ iel e eoneſulpei
Er’eoi re
S

f  eeeor 
tedſi d e qere et e &ee aei ee
-&e .- . 

Se e e eie i e eet eee
1e 
: 
, ¬.
 ,
Suea ee  ¬
:
 ’r,..
Ieeieoseo ſe e ee
 e?
  l ";"  e ereai

 
 e
l iitjſe ie’re s e4
e i  e x aee   ieiea
’4 eLs  
?..¬
 r i
eC leie ilee eee iredles e¬
 S. &e e  e
 A .
  ’y oiieee ee
JEeſe i e
’
p

  r ee ge  e e ie eſlaeieiſe er eere.
Tteee le¬

"
ADAM;Mon-village;année ;32918;leie ilee eee iredles e¬;PER;0;0;54343;54367;"e eie i e eet eee
1e 
: 
, ¬.
 ,
Suea ee  ¬
:
 ’r,..
Ieeieoseo ſe e ee
 e?
  l Ss
  4

e  ’e
e e e e  de ie ede ie
ie eie  e ereai

 
 e
l iitjſe ie’re s e4
e i  e x aee   ieiea
’4 eLs  
?..¬
 r i
eC ";"
 S. &e e  e
 A .
  ’y oiieee ee
JEeſe i e
’
p

  r ee ge  e e ie eſlaeieiſe er eere.
Tteee le¬

?.¬
r rt Ee sr’eer
-!
¬¬.3 
le e l ee lee e eee e¬
’ 
’e ſSied aee ei le edie
Ie’e r e’́ ee Es 

2é .
 "
ADAM;Mon-village;année ;32918;"JEeſe i e
’
p

  r ee ge  e e ie";PER;0;0;54400;54432;"eoseo ſe e ee
 e?
  l Ss
  4

e  ’e
e e e e  de ie ede ie
ie eie  e ereai

 
 e
l iitjſe ie’re s e4
e i  e x aee   ieiea
’4 eLs  
?..¬
 r i
eC leie ilee eee iredles e¬
 S. &e e  e
 A .
  ’y oiieee ee
";" eſlaeieiſe er eere.
Tteee le¬

?.¬
r rt Ee sr’eer
-!
¬¬.3 
le e l ee lee e eee e¬
’ 
’e ſSied aee ei le edie
Ie’e r e’́ ee Es 

2é .
 ’, ’a.
  ..
ens T itr

  ,
3
eete ete
ei eeeoe e e  prie
 
ee T -"
ADAM;Mon-village;année ;32918;Tteee;PER;0;0;54453;54458;"e ie
ie eie  e ereai

 
 e
l iitjſe ie’re s e4
e i  e x aee   ieiea
’4 eLs  
?..¬
 r i
eC leie ilee eee iredles e¬
 S. &e e  e
 A .
  ’y oiieee ee
JEeſe i e
’
p

  r ee ge  e e ie eſlaeieiſe er eere.
";" le¬

?.¬
r rt Ee sr’eer
-!
¬¬.3 
le e l ee lee e eee e¬
’ 
’e ſSied aee ei le edie
Ie’e r e’́ ee Es 

2é .
 ’, ’a.
  ..
ens T itr

  ,
3
eete ete
ei eeeoe e e  prie
 
ee T -e
 eeuiei i i ee e ee  t e"
ADAM;Mon-village;année ;32918;"lee e eee e¬
’ 
’e ſSied";MISC;0;0;54502;54526;"i  e x aee   ieiea
’4 eLs  
?..¬
 r i
eC leie ilee eee iredles e¬
 S. &e e  e
 A .
  ’y oiieee ee
JEeſe i e
’
p

  r ee ge  e e ie eſlaeieiſe er eere.
Tteee le¬

?.¬
r rt Ee sr’eer
-!
¬¬.3 
le e l ee ";" aee ei le edie
Ie’e r e’́ ee Es 

2é .
 ’, ’a.
  ..
ens T itr

  ,
3
eete ete
ei eeeoe e e  prie
 
ee T -e
 eeuiei i i ee e ee  t eees
 Z 4
ie ee e uie  at l ele
?,

..
  n¬
eeaie i e ee l is eceie
&"
ADAM;Mon-village;année ;32918;Ie’;LOC;52.865196;-7.9794599;54542;54545;" leie ilee eee iredles e¬
 S. &e e  e
 A .
  ’y oiieee ee
JEeſe i e
’
p

  r ee ge  e e ie eſlaeieiſe er eere.
Tteee le¬

?.¬
r rt Ee sr’eer
-!
¬¬.3 
le e l ee lee e eee e¬
’ 
’e ſSied aee ei le edie
";"e r e’́ ee Es 

2é .
 ’, ’a.
  ..
ens T itr

  ,
3
eete ete
ei eeeoe e e  prie
 
ee T -e
 eeuiei i i ee e ee  t eees
 Z 4
ie ee e uie  at l ele
?,

..
  n¬
eeaie i e ee l is eceie
&st r e e ee & le ae"
ADAM;Mon-village;année ;32918;"Es 

2é";LOC;51.1902819;4.2953256;54556;54563;" iredles e¬
 S. &e e  e
 A .
  ’y oiieee ee
JEeſe i e
’
p

  r ee ge  e e ie eſlaeieiſe er eere.
Tteee le¬

?.¬
r rt Ee sr’eer
-!
¬¬.3 
le e l ee lee e eee e¬
’ 
’e ſSied aee ei le edie
Ie’e r e’́ ee ";" .
 ’, ’a.
  ..
ens T itr

  ,
3
eete ete
ei eeeoe e e  prie
 
ee T -e
 eeuiei i i ee e ee  t eees
 Z 4
ie ee e uie  at l ele
?,

..
  n¬
eeaie i e ee l is eceie
&st r e e ee & le ae¬

 ¬
e e,e iieei."
ADAM;Mon-village;année ;32918;"Z 4
ie ee e uie  at l ele";MISC;0;0;54663;54688;"
?.¬
r rt Ee sr’eer
-!
¬¬.3 
le e l ee lee e eee e¬
’ 
’e ſSied aee ei le edie
Ie’e r e’́ ee Es 

2é .
 ’, ’a.
  ..
ens T itr

  ,
3
eete ete
ei eeeoe e e  prie
 
ee T -e
 eeuiei i i ee e ee  t eees
 ";"
?,

..
  n¬
eeaie i e ee l is eceie
&st r e e ee & le ae¬

 ¬
e e,e iieei.
2-
t e re 
S’-V
r¬¬
- 
esS
ee 
Eleee e ier e e e l eierer eo ei e ie iee l tees
-E
 ;-ra,

.  e
 - eL
 V
’
e d  u
oleeei le "
ADAM;Mon-village;année ;32918;S’-V;PER;0;0;54775;54779;" ..
ens T itr

  ,
3
eete ete
ei eeeoe e e  prie
 
ee T -e
 eeuiei i i ee e ee  t eees
 Z 4
ie ee e uie  at l ele
?,

..
  n¬
eeaie i e ee l is eceie
&st r e e ee & le ae¬

 ¬
e e,e iieei.
2-
t e re 
";"
r¬¬
- 
esS
ee 
Eleee e ier e e e l eierer eo ei e ie iee l tees
-E
 ;-ra,

.  e
 - eL
 V
’
e d  u
oleeei le ie ese eee ne ’ ai iei li
..
¬
e es oe e e e ie li  oee dile erd ee reei
Cee.J
 a
Enri
1
a,"
ADAM;Mon-village;année ;32918;Eleee e ier e e e l eierer eo ei e ie;PER;0;0;54795;54832;"
eete ete
ei eeeoe e e  prie
 
ee T -e
 eeuiei i i ee e ee  t eees
 Z 4
ie ee e uie  at l ele
?,

..
  n¬
eeaie i e ee l is eceie
&st r e e ee & le ae¬

 ¬
e e,e iieei.
2-
t e re 
S’-V
r¬¬
- 
esS
ee 
";" iee l tees
-E
 ;-ra,

.  e
 - eL
 V
’
e d  u
oleeei le ie ese eee ne ’ ai iei li
..
¬
e es oe e e e ie li  oee dile erd ee reei
Cee.J
 a
Enri
1
a,
ei l Ee  sle i
¬..e 
E-
.
e--e4?
aaE
e e alr 
.  -a5"
ADAM;Mon-village;année ;32918;iee;ORG;0;0;54833;54836;"
 eeuiei i i ee e ee  t eees
 Z 4
ie ee e uie  at l ele
?,

..
  n¬
eeaie i e ee l is eceie
&st r e e ee & le ae¬

 ¬
e e,e iieei.
2-
t e re 
S’-V
r¬¬
- 
esS
ee 
Eleee e ier e e e l eierer eo ei e ie ";" l tees
-E
 ;-ra,

.  e
 - eL
 V
’
e d  u
oleeei le ie ese eee ne ’ ai iei li
..
¬
e es oe e e e ie li  oee dile erd ee reei
Cee.J
 a
Enri
1
a,
ei l Ee  sle i
¬..e 
E-
.
e--e4?
aaE
e e alr 
.  -a5,
ee"
ADAM;Mon-village;année ;32918;V;PER;0;0;54867;54868;"ie ee e uie  at l ele
?,

..
  n¬
eeaie i e ee l is eceie
&st r e e ee & le ae¬

 ¬
e e,e iieei.
2-
t e re 
S’-V
r¬¬
- 
esS
ee 
Eleee e ier e e e l eierer eo ei e ie iee l tees
-E
 ;-ra,

.  e
 - eL
 ";"
’
e d  u
oleeei le ie ese eee ne ’ ai iei li
..
¬
e es oe e e e ie li  oee dile erd ee reei
Cee.J
 a
Enri
1
a,
ei l Ee  sle i
¬..e 
E-
.
e--e4?
aaE
e e alr 
.  -a5,
eeſe gi e qisr
 e e 
 elee le ee e"
